x,y
-0.001000,0.001000
5.999000,0.008618
6.001000,0.008618
12.001000,0.007954
18.001000,0.007347
24.001000,0.006793
30.001000,0.006288
36.001000,0.005827
42.001000,0.005405
48.001000,0.005021
54.001000,0.004670
60.001000,0.004350
66.001000,0.004058
72.001000,0.003791
78.001000,0.003547
84.001000,0.003325
90.001000,0.003122
96.001000,0.002937
102.001000,0.002768
108.001000,0.002614
114.001000,0.002473
120.001000,0.002345
126.001000,0.002227
132.001000,0.002120
138.001000,0.002022
144.001000,0.001933
150.001000,0.001852
156.001000,0.001778
162.001000,0.001710
168.001000,0.001648
174.001000,0.001591
180.001000,0.001540
186.001000,0.001493
192.001000,0.001450
198.001000,0.001410
204.001000,0.001375
210.001000,0.001342
216.001000,0.001312
222.001000,0.001285
228.001000,0.001260
234.001000,0.001237
240.001000,0.001217
246.001000,0.001198
252.001000,0.001180
258.001000,0.001165
264.001000,0.001150
270.001000,0.001137
276.001000,0.001125
282.001000,0.001114
288.001000,0.001104
294.001000,0.001095
300.001000,0.001087
306.001000,0.001079
312.001000,0.001072
318.001000,0.001066
324.001000,0.001060
330.001000,0.001055
336.001000,0.001050
342.001000,0.001046
348.001000,0.001042
354.001000,0.001038
360.001000,0.001035
366.001000,0.001032
372.001000,0.001029
378.001000,0.001027
384.001000,0.001024
390.001000,0.001022
396.001000,0.001020
402.001000,0.001018
408.001000,0.001017
414.001000,0.001015
420.001000,0.001014
426.001000,0.001013
432.001000,0.001012
438.001000,0.001011
444.001000,0.001010
450.001000,0.001009
456.001000,0.001008
462.001000,0.001007
468.001000,0.001007
474.001000,0.001006
480.001000,0.001006
486.001000,0.001005
492.001000,0.001005
498.001000,0.001004
504.001000,0.001004
510.001000,0.001004
516.001000,0.001003
522.001000,0.001003
528.001000,0.001003
534.001000,0.001002
540.001000,0.001002
546.001000,0.001002
552.001000,0.001002
558.001000,0.001002
564.001000,0.001002
570.001000,0.001001
576.001000,0.001001
582.001000,0.001001
588.001000,0.001001
594.001000,0.001001
600.001000,0.001001
